date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:56	3043/3043	---M-Z	200	added ('OK')	text/javascript	etag:%22be3-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/crop.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/crop.init.js	(from https://mannatthemes.com/rizz/default/forms-img-crop.html)
22:51:56	24865/24865	---M-Z	200	added ('OK')	text/javascript	etag:%226121-61f787296f635-gzip%22	https://mannatthemes.com/rizz/default/assets/data/irregular-data-series.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/data/irregular-data-series.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
22:51:56	23292/23292	---M-Z	200	added ('OK')	text/javascript	etag:%225afc-61f787296f635-gzip%22	https://mannatthemes.com/rizz/default/assets/data/ohlc.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/data/ohlc.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
22:51:57	24706/24706	---M-Z	200	added ('OK')	text/javascript	etag:%226082-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/apexcharts.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/apexcharts.init.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
22:51:57	93167/93167	---M-Z	200	added ('OK')	text/javascript	etag:%2216bef-61f78729976d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/raphael/raphael.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/raphael/raphael.min.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
22:51:57	18865/18865	---M-Z	200	added ('OK')	text/javascript	etag:%2249b1-61f7872991915-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/justgage/justgage.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/justgage/justgage.min.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
22:51:58	3036/3036	---M-Z	200	added ('OK')	text/javascript	etag:%22bdc-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/justgage.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/justgage.init.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
22:51:58	5162/5162	---M-Z	200	added ('OK')	text/javascript	etag:%22142a-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/chartjs.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/chartjs.init.js	(from https://mannatthemes.com/rizz/default/charts-chartjs.html)
22:51:59	197345/197345	---MCZ	200	added ('OK')	text/javascript	etag:%22302e1-61f787298bb55-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/chart.js/chart.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/chart.js/chart.min.js	(from https://mannatthemes.com/rizz/default/charts-chartjs.html)
22:52:00	25953/25953	---M-Z	200	added ('OK')	text/css	etag:%226561-61f787299b555-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart.min.css	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart.min.css	(from https://mannatthemes.com/rizz/default/charts-toast-ui.html)
